Title,Date,Url,Text,Summary,Keywords
Σερβία: Εκτεταμένες ζημιές σε γραφεία του κυβερνώντος κόμματος,2025-08-15 07:26:25+03:00,https://www.naftemporiki.gr/kosmos/1994054/servia-ektetamenes-zimies-se-grafeia-toy-kyvernontos-kommatos/,"Εκτεταμένες ζημιές σε γραφεία του κυβερνώντος κόμματος Σερβικού Προοδευτικού Κόμματος (SNS) και επεισόδια σημειώθηκαν στη Σερβία μεταξύ αντικυβερνητικών διαδηλωτών, αστυνομίας και υποστηρικτών του SNS.

Διαδηλώσεις κατά της διαφθοράς δονούν συχνά τη Σερβία μετά την κατάρρευση γείσου οροφής σιδηροδρομικού σταθμού, η οποία στοίχισε τη ζωή σε 16 ανθρώπους, την 1η Νοεμβρίου 2024 στη Νόβι Σαντ, συμβάν που αποδόθηκε κατά κύριο λόγο στην ενδημική διαφθορά.

Διαδηλωτές συγκεντρώθηκαν ξανά σε διάφορες πόλεις σε όλη τη Σερβία την Τετάρτη, κυρίως σε απάντηση σε επίθεση υποστηρικτών του κυβερνώντος κόμματος σε διαδηλωτές στην πόλη Βρμπας, περίπου 160 χιλιόμετρα βόρεια της πρωτεύουσας, Βελιγραδίου.

Εκτεταμένες ζημιές σε γραφεία του κυβερνώντος κόμματος

Το βράδυ της Πέμπτης αντικυβερνητικοί διαδηλωτές εξαπέλυσαν επίθεση σε γραφεία του κυβερνώντος Σερβικού Προοδευτικού Κόμματος (SNS) στην πόλη Νόβι Σαντ της βόρειας Σερβίας, ενώ συγκρούστηκαν με την αστυνομία και υποστηρικτές του SNS στην πρωτεύουσα Βελιγράδι, την επομένη σφοδρών επεισοδίων με απολογισμό δεκάδες τραυματίες.

Στο Νόβι Σαντ, τη δεύτερη πολυπληθέστερη πόλη της Σερβίας, διαδηλωτές έσπασαν τα τζάμια των γραφείων του κυβερνώντος κόμματος, πέταξαν έξω έπιπλα και άλλα αντικείμενα, ενώ έριξαν αυγά και μπογιές στην είσοδο. «Έχει τελειώσει», φώναζαν εν χορώ οι διαδηλωτές, αναφερόμενοι στην 13χρονη διακυβέρνηση από τον πρόεδρο Βούτσιτς.

Επεισοδιακές διαδηλώσεις σημειώθηκαν την Πέμπτη σε αρκετές πόλεις της χώρας, συμπεριλαμβανομένου του Βελιγραδίου όπου διαδηλωτές και υποστηρικτές του κυβερνώντος κόμματος συγκρούστηκαν σε κεντρική λεωφόρο της πρωτεύουσας. Ισχυρές δυνάμεις της αστυνομίας επενέβησαν για να αποκαταστήσουν την τάξη.

Νωρίτερα, ο Σέρβος υπουργός Εσωτερικών Ίβιτσα Ντάτσιτς ενημέρωσε πως 27 αστυνομικοί και περίπου 80 πολίτες είχαν τραυματιστεί στα επεισόδια της Τετάρτης, ενώ οι δυνάμεις ασφαλείας προχώρησαν σε περισσότερες από 40 προσαγωγές.

Πηγές: ΑΠΕ-ΜΠΕ-Reuters-AFP","Εκτεταμένες ζημιές σε γραφεία του κυβερνώντος κόμματος Σερβικού Προοδευτικού Κόμματος (SNS) και επεισόδια σημειώθηκαν στη Σερβία μεταξύ αντικυβερνητικών διαδηλωτών, αστυνομίας και υποστηρικτών του SNS.
Διαδηλωτές συγκεντρώθηκαν ξανά σε διάφορες πόλεις σε όλη τη Σερβία την Τετάρτη, κυρίως σε απάντηση σε επίθεση υποστηρικτών του κυβερνώντος κόμματος σε διαδηλωτές στην πόλη Βρμπας, περίπου 160 χιλιόμετρα βόρεια της πρωτεύουσας, Βελιγραδίου.
Εκτεταμένες ζημιές σε γραφεία του κυβερνώντος κόμματοςΤο βράδυ της Πέμπτης αντικυβερνητικοί διαδηλωτές εξαπέλυσαν επίθεση σε γραφεία του κυβερνώντος Σερβικού Προοδευτικού Κόμματος (SNS) στην πόλη Νόβι Σαντ της βόρειας Σερβίας, ενώ συγκρούστηκαν με την αστυνομία και υποστηρικτές του SNS στην πρωτεύουσα Βελιγράδι, την επομένη σφοδρών επεισοδίων με απολογισμό δεκάδες τραυματίες.
Στο Νόβι Σαντ, τη δεύτερη πολυπληθέστερη πόλη της Σερβίας, διαδηλωτές έσπασαν τα τζάμια των γραφείων του κυβερνώντος κόμματος, πέταξαν έξω έπιπλα και άλλα αντικείμενα, ενώ έριξαν αυγά και μπογιές στην είσοδο.
Επεισοδιακές διαδηλώσεις σημειώθηκαν την Πέμπτη σε αρκετές πόλεις της χώρας, συμπεριλαμβανομένου του Βελιγραδίου όπου διαδηλωτές και υποστηρικτές του κυβερνώντος κόμματος συγκρούστηκαν σε κεντρική λεωφόρο της πρωτεύουσας.","['της', 'διαδηλωτές', 'κυβερνώντος', 'ζημιές', 'την', 'στην', 'σε', 'γραφεία', 'και', 'σερβία', 'του', 'εκτεταμένες', 'κόμματος', 'τη']"
"192 οι νεκροί δημοσιογράφοι στη Γάζα – Τα στοιχεία για Ιράκ, Αφγανιστάν και Ουκρανία",2025-08-15 08:27:42+03:00,https://www.naftemporiki.gr/kosmos/1994063/192-oi-nekroi-dimosiografoi-sti-gaza-ta-stoicheia-gia-irak-afganistan-kai-oykrania/,"Ζούμε την «πιο θανατηφόρα περίοδο για τους δημοσιογράφους» εδώ και δεκαετίες, δήλωσε η Επιτροπή για την Προστασία των Δημοσιογράφων (CPJ) μετά τον θάνατο του δημοσιογράφου του Al Jazeera Ανάς αλ Σαρίφ και πέντε συναδέλφων του σε στοχευμένο ισραηλινό πλήγμα στη Λωρίδα της Γάζας την Κυριακή.

Ο ισραηλινός στρατός επιβεβαίωσε ότι είχε στοχεύσει τον αλ Σαρίφ, υποστηρίζοντας ότι ήταν μέλος του τρομοκρατικού πυρήνα της Χαμάς και συμμετείχε σε επιθέσεις κατά του Ισραήλ. «Η δημοσιογραφική ταυτότητα δεν αποτελεί ασπίδα για την τρομοκρατία», ανέφεραν χαρακτηριστικά οι ισραηλινές δυνάμεις.

Ένα μήνα νωρίτερα εκπρόσωπος του ισραηλινού στρατού είχε δημοσιεύσει μία φωτογραφία του αλ Σαρίφ μαζί με τον Γιαχία Σινγουάρ, τον ηγέτη της Χαμάς που σκοτώθηκε από το Ισραήλ στη Γάζα τον περασμένο Οκτώβριο. Οι ισραηλινές δυνάμεις είχαν προηγουμένως κατηγορήσει τον αλ Σαρίφ και άλλους δημοσιογράφους του Al Jazeera ότι συνεργάζονται με τη Χαμάς.

Οι νεκροί δημοσιογράφοι στη Γάζα

Είναι δύσκολο να προσδιοριστεί με ακρίβεια πόσοι δημοσιογράφοι έχουν χάσει την ζωή τους στη διάρκεια της συγκρούσεων τα τελευταία χρόνια.

Κατά τη συλλογή των στοιχείων συχνά γίνεται διάκριση μεταξύ πολιτικών και στρατιωτικών δημοσιογράφων, καθώς και εκπροσώπων των μέσων ενημέρωσης που σκοτώνονται εν ώρα καθήκοντος και εκείνων που σκοτώνονται ενόσω βρίσκονται μακριά από την πρώτη γραμμή. Άλλοι δεν περιλαμβάνουν όσους εργάζονται για κρατικά ελεγχόμενα μέσα όπως το ρωσικό πρακτορείο ειδήσεων TASS ή το Al Aqsa TV που λειτουργεί η Χαμάς.

Επίσης, τα διαθέσιμα στοιχεία για τον αριθμό των δημοσιογράφων που σκοτώθηκαν σε ζώνες συγκρούσεων πριν από τις αρχές της δεκαετίας του 1990 είναι ακόμη πιο δύσκολο να επαληθευτούν. Η CPJ έχει δημόσια διαθέσιμες πληροφορίες που χρονολογούνται από το 1992. Η Διεθνής Ομοσπονδία Δημοσιογράφων (IFJ) με έδρα το Βέλγιο δήλωσε ότι είχε συντάξει ακριβείς καταλόγους θανάτων δημοσιογράφων από περίπου δύο χρόνια νωρίτερα.

Πόσοι δημοσιογράφοι έχουν σκοτωθεί στη Γάζα

Τουλάχιστον 192 δημοσιογράφοι και εργαζόμενοι στα μέσα ενημέρωσης έχουν σκοτωθεί στη Γάζα, τη Δυτική Όχθη, το Ισραήλ και τον Λίβανο από τον Οκτώβριο του 2023, σύμφωνα δελτίο της CPJ που ενημερώθηκε στις 12 Αυγούστου.

Η οργάνωση κάνει διάκριση μεταξύ «δημοσιογράφων» (συντακτικού προσωπικού) και «εργαζομένων υποστήριξης των μέσων ενημέρωσης» (όπως οδηγοί, διαμεσολαβητές, μεταφραστές, προσωπικό διανομής).

Ξεκαθαρίζει επίσης ότι τα στοιχεία δεν περιλαμβάνουν τους θανάτους δημοσιογράφων που δεν σχετίζονται με την εργασία τους. Ούτε περιλαμβάνει εργαζόμενους στην υποστήριξη των μέσων ενημέρωσης, εκτός εάν ο θάνατός τους επιβεβαιωθεί ότι σχετίζεται με την εργασία τους.

Στη Γάζα βλέπουμε την πιο θανατηφόρα περίοδο για τους δημοσιογράφους από τότε που ξεκίνησε η τήρηση αρχείων το 1992, ανέφερε η CPJ, προσθέτοντας ότι διερευνά άλλες 130 πιθανές περιπτώσεις δολοφονίας, σύλληψης ή τραυματισμού δημοσιογράφων, καθώς και ζημιές σε γραφεία και σπίτια εργαζομένων των μέσων ενημέρωσης.

Από τους 192 δημοσιογράφους που σκοτώθηκαν σε αυτές τις περιοχές σε σχεδόν δύο χρόνια μαχών, οι 184 ήταν Παλαιστίνιοι, σύμφωνα με την CPJ. Δύο ήταν Ισραηλινοί και έξι Λιβανέζοι δημοσιογράφοι.

Σημειώνεται ότι το Ισραήλ δεν επιτρέπει στα διεθνή μέσα ενημέρωσης να εισέλθουν στη Γάζα, με εξαίρεση τα αυστηρά ελεγχόμενα ταξίδια που διευθύνονται από τον ισραηλινό στρατό.

Τα στοιχεία της CPJ συμφωνούν με τις εκθέσεις άλλων ομάδων. «Σχεδόν 200 δημοσιογράφοι έχουν σκοτωθεί» σε αυτή τη φάση των εχθροπραξιών από τα τέλη του 2023, σύμφωνα με το International News Safety Institute. Πρόκειται για «έναν άνευ προηγουμένου αριθμό θυμάτων στo σύγχρονo ρεπορτάζ για τιε συγκρούσεις», ανέφερε η οργάνωση. Αντίστοιχα, η Διεθνής Ομοσπονδία Δημοσιογράφων (IFJ) και οι Δημοσιογράφοι Χωρίς Σύνορα, με έδρα το Παρίσι, δήλωσαν στο Newsweek ότι διαθέτουν παρόμοια στοιχεία.

Από τους περίπου 200 εργαζόμενους των μέσων ενημέρωσης που σκοτώθηκαν στη Γάζα σε διάρκεια 22 μηνών πολέμου, περίπου 50 έγιναν σκόπιμα στόχος, ενώ πολλοί άλλοι σκοτώθηκαν σε επιθέσεις που έπληξαν αμάχους στον παλαιστινιακό θύλακα, δήλωσε στο Newsweek ο Thibaut Bruttin, γενικός διευθυντής των Δημοσιογράφων Χωρίς Σύνορα.

Από την πλευρά του, ο ισραηλινός στρατός έχει δηλώσει ότι «ποτέ δεν έχει, και ποτέ δεν θα στοχοποιήσει σκόπιμα δημοσιογράφους».

Η προστασία των δημοσιογράφων κατοχυρώνεται από το διεθνές δίκαιο. Ως πολίτες, η σκόπιμη στοχοποίηση μελών του Τύπου αποτελεί έγκλημα πολέμου.","Οι ισραηλινές δυνάμεις είχαν προηγουμένως κατηγορήσει τον αλ Σαρίφ και άλλους δημοσιογράφους του Al Jazeera ότι συνεργάζονται με τη Χαμάς.
Οι νεκροί δημοσιογράφοι στη ΓάζαΕίναι δύσκολο να προσδιοριστεί με ακρίβεια πόσοι δημοσιογράφοι έχουν χάσει την ζωή τους στη διάρκεια της συγκρούσεων τα τελευταία χρόνια.
Ξεκαθαρίζει επίσης ότι τα στοιχεία δεν περιλαμβάνουν τους θανάτους δημοσιογράφων που δεν σχετίζονται με την εργασία τους.
Από τους 192 δημοσιογράφους που σκοτώθηκαν σε αυτές τις περιοχές σε σχεδόν δύο χρόνια μαχών, οι 184 ήταν Παλαιστίνιοι, σύμφωνα με την CPJ.
Αντίστοιχα, η Διεθνής Ομοσπονδία Δημοσιογράφων (IFJ) και οι Δημοσιογράφοι Χωρίς Σύνορα, με έδρα το Παρίσι, δήλωσαν στο Newsweek ότι διαθέτουν παρόμοια στοιχεία.","['του', 'ιράκ', 'για', 'που', 'δημοσιογράφων', 'τα', 'ουκρανία', 'νεκροί', 'την', 'τον', 'των', 'στοιχεία', 'με', 'ότι', 'στη', 'δημοσιογράφοι', 'οι', 'και', 'το']"
Μερτς: Μετά την Αλάσκα θέλει να δει άμεσες συνομιλίες του Πούτιν με την Ουκρανία,2025-08-15 07:56:54+03:00,https://www.naftemporiki.gr/kosmos/1994061/merts-meta-tin-alaska-thelei-na-dei-ameses-synomilies-toy-poytin-me-tin-oykrania/,"Οι Ευρωπαίοι ηγέτες αναμένουν ότι μετά τη συνάντησή του με τον πρόεδρο των ΗΠΑ Ντόναλντ Τραμπ στην Αλάσκα, ο Ρώσος ηγέτης Βλαντίμιρ Πούτιν θα ξεκινήσει διαπραγματεύσεις με την Ουκρανία για τον τερματισμό του πολέμου χωρίς προϋποθέσεις.

Ο Πούτιν «έχει σήμερα την ευκαιρία να αποδεχθεί μια κατάπαυση του πυρός» στην Ουκρανία, υπογράμμισε ο καγκελάριος της Γερμανίας Φρίντριχ Μερτς, ο οποίος τόνισε επίσης πως αναμένει από τον πρόεδρο της Ρωσίας «να αρχίσει διαπραγματεύσεις άνευ όρων» μετά τη συνάντησή του με τον πρόεδρο των ΗΠΑ Ντόναλντ Τραμπ σήμερα στην Αλάσκα.

«Ο στόχος πρέπει να είναι (η διοργάνωση) μιας συνόδου κορυφής στην οποία να συμμετέχει επίσης ο πρόεδρος (της Ουκρανίας Βολοντίμιρ) Ζελένσκι», κατά την οποία «πρέπει να συμφωνηθεί κατάπαυση του πυρός», σημείωσε επίσης ο Μερτς σε ανακοίνωσή του.

Ο καγκελάριος της Γερμανίας υπογράμμισε εξάλλου ότι «ο πρόεδρος Τραμπ μπορεί τώρα να κάνει ένα σημαντικό βήμα προς την ειρήνη».

Διαβάστε ακόμα:

→ Τα μυστικά όπλα Τραμπ και Πούτιν στη σύνοδο της Αλάσκας

→ Η (εδαφική) παραχώρηση που ετοιμάζεται (;) να κάνει ο Ζελένσκι","Οι Ευρωπαίοι ηγέτες αναμένουν ότι μετά τη συνάντησή του με τον πρόεδρο των ΗΠΑ Ντόναλντ Τραμπ στην Αλάσκα, ο Ρώσος ηγέτης Βλαντίμιρ Πούτιν θα ξεκινήσει διαπραγματεύσεις με την Ουκρανία για τον τερματισμό του πολέμου χωρίς προϋποθέσεις.
Ο Πούτιν «έχει σήμερα την ευκαιρία να αποδεχθεί μια κατάπαυση του πυρός» στην Ουκρανία, υπογράμμισε ο καγκελάριος της Γερμανίας Φρίντριχ Μερτς, ο οποίος τόνισε επίσης πως αναμένει από τον πρόεδρο της Ρωσίας «να αρχίσει διαπραγματεύσεις άνευ όρων» μετά τη συνάντησή του με τον πρόεδρο των ΗΠΑ Ντόναλντ Τραμπ σήμερα στην Αλάσκα.
«Ο στόχος πρέπει να είναι (η διοργάνωση) μιας συνόδου κορυφής στην οποία να συμμετέχει επίσης ο πρόεδρος (της Ουκρανίας Βολοντίμιρ) Ζελένσκι», κατά την οποία «πρέπει να συμφωνηθεί κατάπαυση του πυρός», σημείωσε επίσης ο Μερτς σε ανακοίνωσή του.
Ο καγκελάριος της Γερμανίας υπογράμμισε εξάλλου ότι «ο πρόεδρος Τραμπ μπορεί τώρα να κάνει ένα σημαντικό βήμα προς την ειρήνη».
Διαβάστε ακόμα:→ Τα μυστικά όπλα Τραμπ και Πούτιν στη σύνοδο της Αλάσκας→ Η (εδαφική) παραχώρηση που ετοιμάζεται (;) να κάνει ο Ζελένσκι","['την', 'με', 'πρόεδρο', 'ο', 'ουκρανία', 'τραμπ', 'μετά', 'του', 'μερτς', 'της', 'συνομιλίες', 'στην', 'θέλει', 'πούτιν', 'τον', 'να']"
Η (εδαφική) παραχώρηση που ετοιμάζεται (;) να κάνει ο Ζελένσκι,2025-08-15 07:14:22+03:00,https://www.naftemporiki.gr/kosmos/1994051/i-edafiki-parachorisi-poy-etoimazetai-na-kanei-o-zelenski/,"Η πρώτη συνάντηση από το 2021 μεταξύ των προέδρων της Ρωσίας και των ΗΠΑ θα πραγματοποιηθεί σήμερα το βράδυ στην Αλάσκα, όπου ο Ντόναλντ Τραμπ θα υποδεχθεί τον Βλαντίμιρ Πούτιν.

Ο Λευκός Οίκος φάνηκε τις προηγούμενες ημέρες να κατεβάζει τον πήχη των προσδοκιών, δηλώνοντας ότι οι δύο ηγέτες προσέρχονται στην συνάντηση με στόχο να «ακούσουν» ο ένας τον άλλον. Η σύνοδος κορυφής στην Αλάσκα είναι άλλωστε πρώτα από όλα διμερής.

Η Ρωσία επιθυμεί πρόσβαση στο χρηματοπιστωτικό σύστημα, άρση των κυρώσεων και να παρουσιάσει την Αρκτική ως κοινό επιχειρηματικό σύνορο ΗΠΑ-Ρωσίας. Ο Πούτιν θέλει να βγει από την απομόνωση και να λανσάρει τον εαυτό του ως παγκόσμιο παράγοντα. Από την πλευρά του, ο Τραμπ θέλει απεγνωσμένα να τελειώσει ο πόλεμος.

Για να «συναντηθούν» τα θέλω τους πρέπει να «πάνε» Ουκρανία. Ο Τραμπ δεν μπορεί να αντέξει οικονομικά μια έξοδο «τύπου Αφγανιστάν» και ο Πούτιν χρειάζεται (τουλάχιστον) τα κέρδη στο Ντονμπάς για να «παγώσει» τις συγκρούσεις, όπως παρατηρεί ο αναλυτής του R.Politik, Balazs Jarabik. Έτσι, σε αυτό το στάδιο, κανένας από τους δύο δεν αποδέχεται τους όρους του άλλου και μάλλον θα χρειαστεί χρόνος μέχρι να βρεθεί ένα κοινό πλαίσιο. Γι’ αυτό για τον Jarabik σε αυτό το στάδιο είναι σημαντικότερες οι εξελίξεις στο πεδίο παρά η συνάντηση των δύο ηγετών.

Βέβαια, η δήλωση του συμβούλου του Κρεμλίνου Γιούρι Ουσάκοφ, μετά την επίσκεψη στη Μόσχα του ειδικού απεσταλμένου του Αμερικανού προέδρου, Στιβ Γουίτκοφ υποδεικνύει ότι υπάρχει ήδη ένα προτεινόμενο ειρηνευτικό σχέδιο. «Υπήρξε μια προσφορά που έκαναν οι Αμερικανοί την οποία θεωρούμε αρκετά αποδεκτή», είχε δηλώσει ο Ουσάκοφ.

Το σχέδιο αυτό, σύμφωνα με το πολωνικό Onet, περιλαμβάνει κατάπαυση του πυρός, αλλά όχι πλήρη ειρηνευτική συμφωνία, de facto αναγνώριση των κατεχόμενων από τη Ρωσία ουκρανικών εδαφών με αναβολή του ζητήματος του καθεστώτος για 49 ή 99 χρόνια, καθώς και άρση των κυρώσεων.

Παράλληλα, για να δώσει κίνητρο στην ρωσική πλευρά για τον τερματισμό του πολέμου, ο Τραμπ σχεδιάζει να παρουσιάσει μια σειρά από οικονομικές προτάσεις στον Πούτιν. Οι προτάσεις αυτές, σύμφωνα με την Telegraph, περιλαμβάνουν το άνοιγμα των φυσικών πόρων της Αλάσκας στη ρωσική πλευρά- κάτι που ο Τραμπ ούτε διέψευσε ούτε επιβεβαίωσε- την άρση ορισμένων αμερικανικών κυρώσεων που αφορούν τη ρωσική αεροπορική βιομηχανία αλλά και την παραχώρηση πρόσβασης σε ορυκτά σπάνιων γαιών που βρίσκονται σε ουκρανικά εδάφη υπό ρωσικό έλεγχο.

Τι ζητάει ο Πούτιν

Όσον αφορά τις απαιτήσεις της Μόσχας έχουμε διαβάσει διάφορες εκδοχές. Κοινό στοιχείο ωστόσο όλων είναι το αίτημα του Πούτιν να παραχωρήσει η Ουκρανία στη Ρωσία ολόκληρη την ανατολική περιοχή του Ντονμπάς, δηλαδή ακόμα και εδάφη που δεν ελέγχουν οι ρωσικές δυνάμεις ούτε αναμένεται να το επιτύχουν στο άμεσο διάστημα- αν και φαίνεται να πιέζουν σημαντικά προσπαθώντας να προσέλθουν την Παρασκευή με ακόμα καλύτερη διαπραγματευτική δύναμη.

Έτσι ρωσικές ομάδες φέρεται να διείσδυσαν σε περιοχή κοντά στη Ντομπροπίλια, η οποία βρίσκεται βορειοδυτικά του Ποκρόφσκ, του κόμβου του Ντονέτσκ που αποτελεί «κλειδί» για την κατάληψη ολόκληρης της περιοχής από τη Μόσχα.

«Εμπόδιο» για την ειρήνη ο Ουκρανός πρόεδρος

Το εδαφικό σίγουρα είναι το «καυτό» σημείο, με τον ίδιο τον Τραμπ να δηλώνει ότι «θα υπάρξει κάποια ανταλλαγή, θα υπάρξουν κάποιες αλλαγές εδαφών». Μάλιστα ο Αμερικανός πρόεδρος εμφανίστηκε «λίγο ενοχλημένος» που ο Ουκρανός πρόεδρος Βολοντίμιρ Ζελένσκι απορρίπτει τις ανταλλαγές εδαφών λέγοντας ότι πρέπει να εξασφαλίσει συνταγματική έγκριση για να παραχωρήσει εδάφη.

Αυτή η στρατηγική, σύμφωνα με την Γιαροσλάβα Μπαρμπιέρι, ερευνήτρια στο Ukraine Forum του Chatham House, σχεδιάστηκε από τον Πούτιν- που γνωρίζει ότι οι όροι του δεν μπορούν να γίνουν αποδεκτοί από τους Ουκρανούς- για να παρουσιάσει στα μάτια του Τραμπ τον Ζελένσκι ως το κύριο εμπόδιο για την επίτευξη ειρήνης.

Παράλληλα, αυτή η στρατηγική, συνεχίζει, θα μπορούσε να δημιουργήσει ρήγμα μεταξύ Τραμπ και Ευρωπαίων και πόλωση στην ουκρανική κοινωνία μεταξύ όσων είναι τάσσονται υπέρ των παραχωρήσεων για τον τερματισμό του πολέμου.

Ο Ζελένσκι όμως φαίνεται να έχει δίκιο. Οι νόμοι της Ουκρανίας όντως ορίζουν ότι ούτε ο πρόεδρός της χώρας ούτε το κοινοβούλιο μπορούν να παραχωρήσουν εδάφη χωρίς να διοργανωθεί δημοψήφισμα- κάτι που πρακτικά δεν είναι εφικτό προς το παρόν, δεδομένου ότι η Ρωσία κατέχει περίπου το 20% της Ουκρανίας.

Ούτε θα μπορούσε να αποτελέσει λύση η μονομερής δράση και η παραβίαση του συντάγματος της χώρας- καθώς θα κατέληγαν σε αντιδράσεις, αν όχι σε αναταραχές, και θα «έσβηναν» το πολιτικό μέλλον του Ζελένσκι, σχολιάζει η Telegraph.

Η εδαφική παραχώρηση που ετοιμάζεται να κάνει ο Ζελένσκι

Μήπως όμως τελικά ο πρόεδρος της Ουκρανίας ετοιμάζεται να «ρίξει λίγο νερό στο κρασί του»;

Σύμφωνα με πηγές της Telegraph, ο Ζελένσκι έχει αποδεχτεί ότι δεν μπορεί να αποφύγει τις εδαφικές παραχωρήσεις, τουλάχιστον όχι ως ένα βαθμό- διαφορετικά άλλωστε θα χάσει την υποστήριξη των Αμερικανών, κάτι που κάποια στιγμή θα οδηγήσει επίσης στο «ξεθώριασμα» της βοήθειας των Ευρωπαίων.

Έτσι, σύμφωνα πάντα με τις πηγές της Telegraph, ο Ουκρανός πρόεδρος είναι πιθανώς έτοιμος να δεχθεί τον τερματισμό των συγκρούσεων, το «πάγωμα» της πρώτης γραμμής και να παραδώσει στη Μόσχα τον de facto έλεγχο των εδαφών που κατέχουν οι ρωσικές δυνάμεις.

Το κλειδί για να διαχειριστεί ο Ζελένσκι τη διαδικασία και να την λανσάρει στο εσωτερικό της χώρας του έγκειται στη σωστή διατύπωση της γλώσσας, σημειώνει το ρεπορτάζ και εξηγεί:

Η de jure αναγνώριση του ρωσικού ελέγχου απαιτεί τη διοργάνωση δημοψηφίσματος και είναι πιθανό να πυροδοτήσει εντάσεις στην ουκρανική κοινωνία, που θα μπορούσαν να αποβούν μοιραίες για τον Ζελένσκι στις μελλοντικές κάλπες.

Η de facto αναγνώριση όμως είναι άλλο πράγμα καθώς αποδέχεται την προσωρινή πραγματικότητα της κατάστασης στο πεδίο αλλά δεν αναγνωρίζεται νομικά.

Γι’ αυτό και θεωρείται πιο πιθανή επιλογή, κατά την Telegraph που εξηγεί πως μια λύση- στα πρότυπα της σινοβρετανικής κοινής Διακήρυξης για το Χονγκ Κονγκ, θα μπορούσε να είναι η Ουκρανία και η Ρωσία να συμφωνήσουν να αναγνωρίσουν ότι οι περιοχές του Ντονμπάς είναι νομικά ουκρανικές, αλλά διοικούνται σαν να ανήκουν στη Μόσχα, για μια καθορισμένη χρονική περίοδο.

